"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"1615","동물운송업","02_03_12_P","3820000","382000005020180127","20181128","","03","폐업","0002","폐업","20221219","","","","010-7184-5771","0","","경기도 의정부시 신곡동 723-1 한일· 삼익아파트","경기도 의정부시 신곡로 36, 105동 805호 (신곡동, 한일· 삼익아파트)","11731","펫투펫","20221219102805","U","2022-12-21 02:40:00.0","","205024.205804617","469698.061560949","동물운송업","동물운송업","000","0",
"1616","동물운송업","02_03_12_P","3820000","382000005020190038","20191022","","03","폐업","0002","폐업","20221228","","","","01021082448","0","","경기도 의정부시 가능동 669-25","경기도 의정부시 의정로164번길 5-1, 1층 (가능동)","11681","반려동물이동서비스","20221228110419","U","2022-12-31 02:40:00.0","","203008.894405682","471693.643340166","동물운송업","동물운송업","000","0",
"1617","동물운송업","02_03_12_P","3820000","382000005020200022","20200514","","03","폐업","0002","폐업","20221222","","","","010-2126-1812","0","","경기도 의정부시 금오동 344-17 금오2차 신도브래뉴 업","경기도 의정부시 동일로 660, 207동 1701호 (금오동, 금오2차 신도브래뉴 업)","11750","김수현 펫택시","20221222112726","U","2022-12-24 02:40:00.0","","204828.740426128","471715.07225404","동물운송업","동물운송업","000","0",
"1618","동물운송업","02_03_12_P","3820000","382000005020210005","20210402","","03","폐업","0002","폐업","20210622","","","","","0","","경기도 의정부시 의정부동 ***-* 대봉빌라","경기도 의정부시 둔야로**번길 **, A동 ***호 (의정부동, 대봉빌라)","11673","멍이","20220428180925","I","2022-07-02 17:34:28.0","","203217.154504283","470822.061652803","동물운송업","동물운송업","000","0",
"1619","동물운송업","02_03_12_P","3820000","382000005020210017","20210830","","03","폐업","0002","폐업","20221228","","","","01052812587","0","","경기도 의정부시 민락동 731-3 송산주공아파트 502동 801호","경기도 의정부시 송현로 87, 502동 801호 (민락동, 송산주공아파트)","11802","(주)위드독","20221228144319","U","2022-12-31 02:40:00.0","","207756.391308701","471392.33201552","동물운송업","동물운송업","000","0",
"1620","동물운송업","02_03_12_P","4060000","406000005020190012","20190409","","03","폐업","0002","폐업","20201221","","","","","0","","경기도 파주시 금촌동 ***-** 두보아파트 ***동 ****호","경기도 파주시 황골로 **, ***동 **층 *호 (금촌동, 두보아파트)","10921","펫콜","20220428180947","I","2022-07-02 17:34:28.0","","179866.84076691","472549.191689738","동물운송업","동물운송업","000","0",
"1621","동물운송업","02_03_12_P","3090000","309000005020180050","20181026","","03","폐업","0002","폐업","20190426","","","","","0","","서울특별시 도봉구 창동 ***-** ***호","서울특별시 도봉구 덕릉로**길 *-** (창동)","01473","행복하개","20220428181050","I","2022-07-02 17:34:28.0","","203386.302820586","459633.212268318","동물운송업","동물운송업","000","0",
"1622","동물운송업","02_03_12_P","3090000","309000005020190020","20190920","","03","폐업","0002","폐업","","","","","","0","","서울특별시 도봉구 쌍문동 ***-*** 한솔드림빌","서울특별시 도봉구 도봉로***길 ***, A동 ***호 (쌍문동, 한솔드림빌)","01445","한정욱펫택시","20220428181050","I","2022-07-02 17:34:28.0","","202457.594142552","460718.136706738","동물운송업","동물운송업","000","0",
"1623","동물운송업","02_03_12_P","3090000","309000005020190024","20191206","","03","폐업","0002","폐업","","","","","","0","","서울특별시 도봉구 창동 ***-**","서울특별시 도봉구 도봉로 ***-**, 신건영빌라 *동 ***호 (창동)","01426","박지운펫택시","20220428181050","I","2022-07-02 17:34:28.0","","203476.088163326","461346.723949323","동물운송업","동물운송업","000","0",
"1624","동물운송업","02_03_12_P","3200000","320000005020180007","20180502","","03","폐업","0002","폐업","20181211","","","","02-871-0170","0","","서울특별시 관악구 신림동 ****-** *층","서울특별시 관악구 남부순환로 ****, *층 (신림동)","08754","올독코리아","20220428181045","I","2022-07-02 17:34:28.0","","193764.761470624","442488.438980658","동물운송업","동물운송업","L00","0",
"1625","동물운송업","02_03_12_P","3270000","327000005020200002","20200629","","03","폐업","0002","폐업","20210615","","","","","0","","부산광역시 동구 수정동 ***-**","부산광역시 동구 수정공원로***번길 *-* (수정동)","48704","486펫콜(동구점)","20220428181029","I","2022-07-02 17:34:28.0","","386408.464492687","183891.482739117","동물운송업","동물운송업","000","0",
"1626","동물운송업","02_03_12_P","3510500","351050005020180005","20180723","","03","폐업","0002","폐업","20180829","","","","","0","","인천광역시 미추홀구 주안동 ***-* 거북빌라","인천광역시 미추홀구 석바위로**번길 **-*, ***호 (주안동, 거북빌라)","22136","레이","20220428181113","I","2022-07-02 17:34:28.0","","171481.120471976","440101.43059312","동물운송업","동물운송업","000","0",
"1627","동물운송업","02_03_12_P","3620000","362000005020180039","20180817","","03","폐업","0002","폐업","20191231","","","","","0","","광주광역시 광산구 수완동 **** 은빛마을 모아엘가","광주광역시 광산구 수완로**번길 ** (수완동, 은빛마을 모아엘가)","62306","광주강아지분양수완호텔분양원","20220428181020","I","2022-07-02 17:34:28.0","","183970.202168202","187715.057755277","동물운송업","동물운송업","000","0",
"1628","동물운송업","02_03_12_P","3690000","369000005020180001","20180423","","03","폐업","0002","폐업","20210716","","","","","0","","울산광역시 중구 옥교동 ***","울산광역시 중구 옥골샘*길 ** (옥교동)","44530","댕댕이 이발소","20220428181108","I","2022-07-02 17:34:28.0","","410582.360273482","230988.155392352","동물운송업","동물운송업","000","0",
"1629","동물운송업","02_03_12_P","3690000","369000005020180012","20180823","","03","폐업","0002","폐업","20200713","","","","","0","","울산광역시 중구 성안동 ***-*","울산광역시 중구 백양로 ** (성안동)","44426","도그파우 애견카페","20220428181109","I","2022-07-02 17:34:28.0","","409424.894459703","232961.18263583","동물운송업","동물운송업","000","0",
"1630","동물운송업","02_03_12_P","3690000","369000005020200018","20200730","","03","폐업","0002","폐업","20220519","","","","","0","","울산광역시 중구 성안동 ***-*","울산광역시 중구 백양로 ** (성안동)","44426","도그파우 애견카페","20220519161811","U","2022-07-02 17:34:28.0","","409424.894459703","232961.18263583","동물운송업","동물운송업","000","0",
"1631","동물운송업","02_03_12_P","3710000","371000005020200007","20201006","","03","폐업","0002","폐업","20220517","","","","","0","","울산광역시 동구 전하동 ***-* e편한세상 전하","울산광역시 동구 봉수로 *** (전하동, e편한세상 전하)","44041","DLDL","20220517150621","U","2022-07-02 17:34:28.0","","419833.645729672","226255.215201492","동물운송업","동물운송업","000","0",
"1632","동물운송업","02_03_12_P","3710000","371000005020210004","20210630","","03","폐업","0002","폐업","20221213","","","","01038658714","0","","울산광역시 동구 동부동 327-1 삼성아파트","울산광역시 동구 동해안로 63-3, 401호 (동부동, 삼성아파트)","44006","멍데이펫택시","20221213160858","U","2022-12-15 02:40:00.0","","420263.545577963","229735.14437185","동물운송업","동물운송업","000","0",
"1633","동물운송업","02_03_12_P","3910000","391000005020180111","20181010","","03","폐업","0002","폐업","20190108","","","","","0","","경기도 평택시 포승읍 원정리 ***-* 대영아트빌 ***호","경기도 평택시 포승읍 원원정길 **-**, 대영아트빌 ***호","17949","행복하개","20220428180854","I","2022-07-02 17:34:28.0","","186083.949136933","388139.511137136","동물운송업","동물운송업","000","0",
"1634","동물운송업","02_03_12_P","4090000","409000005020180088","20181120","","03","폐업","0002","폐업","20220603","","","","","0","","경기도 김포시 구래동 ****-* 한가람마을 우미린","경기도 김포시 김포한강*로 ***, ***동 ***호 (구래동, 한가람마을 우미린)","10071","천승우펫택시","20220603171107","U","2022-07-02 17:34:28.0","","166905.079295864","460839.335594799","동물운송업","동물운송업","000","0",
"1635","동물운송업","02_03_12_P","4090000","409000005020190028","20190313","","03","폐업","0002","폐업","20220323","","","","","0","","경기도 김포시 장기동 ****-* 청송마을 모아미래도엘가","경기도 김포시 김포한강*로 ***, ***동 ****호 (장기동, 청송마을 모아미래도엘가)","10082","왕희윤 펫택시","20220428180912","I","2022-07-02 17:34:28.0","","170133.959707402","460879.734392947","동물운송업","동물운송업","000","0",
"1636","동물운송업","02_03_12_P","4090000","409000005020200085","20201227","","03","폐업","0002","폐업","20220207","","","","010-3636-3230","0","","경기도 김포시 북변동 806 풍년마을삼성아파트","경기도 김포시 김포대로926번길 46, 305동 1001호 (북변동, 풍년마을삼성아파트)","10097","펫이즈","20221220151225","U","2022-12-22 02:40:00.0","","174805.924883775","458022.994819024","동물운송업","동물운송업","000","0",
"1637","동물운송업","02_03_12_P","4090000","409000005020210015","20210325","","03","폐업","0002","폐업","20220829","","","","031-981-4466","0","","경기도 김포시 양촌읍 석모리 ****","경기도 김포시 양촌읍 석모로**번길 **-**","10064","머스캣 애견미용","20220829092101","U","2022-08-31 02:40:00.0","","168166.268080627","460897.088639521","동물운송업","동물운송업","000","0",
"1638","동물운송업","02_03_12_P","4010000","401000005020200045","20201117","","03","폐업","0002","폐업","20221230","","","","010-5255-7281","0","","경기도 시흥시 신천동 858 동진아파트 가동 310호","경기도 시흥시 신천로44번길 17, 가동 310호 (신천동, 동진아파트)","14950","모시개냥","20221230160735","U","2023-01-01 02:40:00.0","","181282.169182332","437119.751317369","동물운송업","동물운송업","000","0",
"1639","동물운송업","02_03_12_P","4010000","401000005020220018","20220428","","03","폐업","0002","폐업","20221221","","","","","0","","경기도 시흥시 대야동 692 e편한세상 시흥 센텀하임","경기도 시흥시 비둘기공원7길 10, 105동 2201호 (대야동, e편한세상 시흥 센텀하임)","14908","pet38무 0678","20221226132634","U","2022-12-28 02:40:00.0","","181567.267181561","438138.102100341","동물운송업","동물운송업","000","0",
"1640","동물운송업","02_03_12_P","4010000","401000005020220021","20220623","","03","폐업","0002","폐업","20221215","","","","","0","","경기도 시흥시 대야동 692 e편한세상 시흥 센텀하임","경기도 시흥시 비둘기공원7길 10, 101동 304호 (대야동, e편한세상 시흥 센텀하임)","14908","pet 58머5961","20221226130205","U","2022-12-28 02:40:00.0","","181567.267181561","438138.102100341","동물운송업","동물운송업","000","0",
"1641","동물운송업","02_03_12_P","4020000","402000005020200006","20200520","","03","폐업","0002","폐업","20210108","","","","","0","","경기도 군포시 당정동 ***-* 당정마을 엘지아파트 ***동 ****호","경기도 군포시 고산로***번길 **-**, ***동 ****호 (당정동, 당정마을 엘지아파트)","15853","펫캡","20220428180903","I","2022-07-02 17:34:28.0","","196008.253896469","426979.628021797","동물운송업","동물운송업","000","0",
"1642","동물운송업","02_03_12_P","4020000","402000005020210010","20211008","","03","폐업","0002","폐업","20221013","","","","","0","","경기도 군포시 산본동 ****-* 인베스텔","경기도 군포시 산본천로 **, 인베스텔 ***층 (산본동)","15865","순돌이네 펫택시","20221013191434","U","2022-10-15 02:40:00.0","","193781.24343459","428712.578275366","동물운송업","동물운송업","000","0",
"1643","동물운송업","02_03_12_P","3070000","307000005020180049","20181108","","03","폐업","0002","폐업","20200626","","","","","0","","서울특별시 성북구 장위동 *-**","서울특별시 성북구 한천로**길 **-* (장위동)","02779","펫 택시 송지만","20220428181056","I","2022-07-02 17:34:28.0","","205303.38719233","456896.695042876","동물운송업","동물운송업","000","0",
"1644","동물운송업","02_03_12_P","3070000","307000005020190013","20190430","","03","폐업","0002","폐업","20220907","","","","","0","","서울특별시 성북구 하월곡동 **-** 코업스타클래스","서울특별시 성북구 화랑로 **, 코업스타클래스 ***동 ****호 (하월곡동)","02751","안전한 펫택시","20220915094720","U","2022-09-17 02:40:00.0","","203502.004139568","455500.568972657","동물운송업","동물운송업","000","0",
"1645","동물운송업","02_03_12_P","3070000","307000005020190014","20190508","","03","폐업","0002","폐업","20200121","","","","","0","","서울특별시 성북구 정릉동 ***-***","서울특별시 성북구 북악산로 ***-* (정릉동)","02821","토리빵빵","20220428181056","I","2022-07-02 17:34:28.0","","200611.272128264","455195.689132071","동물운송업","동물운송업","000","0",
"1646","동물운송업","02_03_12_P","3090000","309000005020220008","20220503","","03","폐업","0002","폐업","20221229","","","","010-2780-0715","0","","서울특별시 도봉구 도봉동 580-8","서울특별시 도봉구 도봉로177가길 10-9, 진영시티파크빌라 401호 (도봉동)","01305","pet282마4922","20221229144954","U","2022-12-31 02:40:00.0","","203792.906477328","464385.89800333","동물운송업","동물운송업","000","0",
"1647","동물운송업","02_03_12_P","3090000","309000005020220010","20220603","","03","폐업","0002","폐업","20220620","","","","","0","","서울특별시 도봉구 창동 *** 쌍용아파트","서울특별시 도봉구 마들로 ***, ***동 ***호 (창동, 쌍용아파트)","01410","펫택시","20220620163444","U","2022-07-02 17:34:28.0","","204169.765708943","461930.191335537","동물운송업","동물운송업","000","0",
"1648","동물운송업","02_03_12_P","3090000","309000005020220011","20220610","","03","폐업","0002","폐업","20221206","","","","010-9972-4758","0","","서울특별시 도봉구 쌍문동 721 쌍문극동아파트","서울특별시 도봉구 노해로45길 26, 101동 107호 (쌍문동, 쌍문극동아파트)","01380","멍타냥 도봉","20221206164759","U","2022-12-08 02:40:00.0","","202350.519137605","461006.732041768","동물운송업","동물운송업","000","0",
"1649","동물운송업","02_03_12_P","3200000","320000005020180065","20181004","","03","폐업","0002","폐업","20191226","","","","","0","","서울특별시 관악구 신림동 ****-*","서울특별시 관악구 호암로**길 ** (신림동)","08819","펫누리","20220428181046","I","2022-07-02 17:34:28.0","","194218.484966592","440718.303523739","동물운송업","동물운송업","000","0",
"1650","동물운송업","02_03_12_P","3200000","320000005020180076","20181011","","03","폐업","0002","폐업","20221230","","","","070-4127-5616","0","","서울특별시 관악구 봉천동 967-17 5층","서울특별시 관악구 봉천로 303, 5층 (봉천동)","08719","고양이호텔 냥이아지트","20221230142711","U","2023-01-01 02:40:00.0","","194140.203374852","442741.519486553","동물운송업","동물운송업","000","0",
"1651","동물운송업","02_03_12_P","3200000","320000005020180090","20181108","","03","폐업","0002","폐업","20190716","","","","","0","","서울특별시 관악구 신림동 ****-**","서울특별시 관악구 신원로*나길 ** (신림동)","08774","조동환 펫택시","20220428181046","I","2022-07-02 17:34:28.0","","193394.021554504","442111.677880918","동물운송업","동물운송업","000","0",
"1652","동물운송업","02_03_12_P","3200000","320000005020210002","20210210","","03","폐업","0002","폐업","20210325","","","","","0","","서울특별시 관악구 봉천동 ***-*** 수광하이츠빌라","서울특별시 관악구 은천로**길 **, 가동 ***호 (봉천동, 수광하이츠빌라)","08729","싱싱 펫택시","20220428181047","I","2022-07-02 17:34:28.0","","195433.99059045","442946.326508032","동물운송업","동물운송업","000","0",
"1653","동물운송업","02_03_12_P","3200000","320000005020210005","20210526","","03","폐업","0002","폐업","20211123","","","","","0","","서울특별시 관악구 봉천동 **** 관악우성아파트","서울특별시 관악구 관악로**길 **, ***동 ****호 (봉천동, 관악우성아파트)","08735","가미네","20220428181047","I","2022-07-02 17:34:28.0","","196350.708293561","442532.440501316","동물운송업","동물운송업","000","0",
"1654","동물운송업","02_03_12_P","3200000","320000005020210006","20210629","","03","폐업","0002","폐업","20221207","","","","010-4856-7858","0","","서울특별시 관악구 봉천동 1688-145","서울특별시 관악구 남부순환로247다길 17, 101호 (봉천동)","08801","알펫드라이버","20221207093608","U","2022-12-09 02:40:00.0","","196923.000885696","441699.642851644","동물운송업","동물운송업","000","0",
"1655","동물운송업","02_03_12_P","3200000","320000005020220006","20220422","","03","폐업","0002","폐업","20221107","","","","","0","","서울특별시 관악구 신림동 ***-*","서울특별시 관악구 남부순환로***길 **(신림동)","08761","pet263부1883","20221107135119","U","2022-11-09 02:40:00.0","","192561.121440261","442334.419194305","동물운송업","동물운송업","000","0",
"1656","동물운송업","02_03_12_P","3200000","320000005020220007","20220510","","03","폐업","0002","폐업","20221130","","","","","0","","서울특별시 관악구 신림동 ***-**","서울특별시 관악구 신림로**길 **-*, B**호 (신림동)","08817","펫택시","20221130153314","U","2022-12-03 02:40:00.0","","194535.087625548","440507.424550637","동물운송업","동물운송업","000","0",
"1657","동물운송업","02_03_12_P","3510500","351050005020200003","20200224","","03","폐업","0002","폐업","20210215","","","","","0","","인천광역시 미추홀구 용현동 ***-***","인천광역시 미추홀구 수봉남로**번길 **-** (용현동)","22180","편하개 모시개","20220428181114","I","2022-07-02 17:34:28.0","","169623.803715008","439533.240496223","동물운송업","동물운송업","000","0",
"1658","동물운송업","02_03_12_P","3510500","351050005020200008","20200511","","03","폐업","0002","폐업","20220112","","","","","0","","인천광역시 미추홀구 주안동 ****-** 정도쉐르빌","인천광역시 미추홀구 인주대로***번길 **-*, ***호 (주안동, 정도쉐르빌)","22158","유혜원 펫택시","20220428181114","I","2022-07-02 17:34:28.0","","170982.87468948","439020.697149785","동물운송업","동물운송업","000","0",
"1659","동물운송업","02_03_12_P","3510500","351050005020200011","20200727","","03","폐업","0002","폐업","20211203","","","","","0","","인천광역시 미추홀구 주안동 ****-* 진스빌","인천광역시 미추홀구 인하로***번길 ** (주안동, 진스빌)","22215","펫커트랜드","20220428181115","I","2022-07-02 17:34:28.0","","171347.979279332","438604.199184058","동물운송업","동물운송업","000","0",
"1660","동물운송업","02_03_12_P","3600000","360000005020180002","20180417","","03","폐업","0002","폐업","20181016","","","","","0","","광주광역시 북구 연제동 ** 연제주공아파트","광주광역시 북구 양산제로 *** (연제동, 연제주공아파트)","61078","펫어디가","20220428181012","I","2022-07-02 17:34:28.0","","188099.125264097","189248.699896235","동물운송업","동물운송업","000","0",
"1661","동물운송업","02_03_12_P","3740000","374000005020180054","20180731","","03","폐업","0002","폐업","20181120","","","","","0","","경기도 수원시 팔달구 인계동 ****-** ***호","경기도 수원시 팔달구 경수대로***번길 **, ***호 (인계동)","16489","펫 친구","20220428180918","I","2022-07-02 17:34:28.0","","202615.101640851","418304.604121005","동물운송업","동물운송업","000","0",
"1662","동물운송업","02_03_12_P","3740000","374000005020200056","20200916","","03","폐업","0002","폐업","20210901","","","","","0","","경기도 수원시 권선구 곡반정동 ***-** 코지프라자 *층","경기도 수원시 권선구 곡선로**번길 *-*, 코지프라자 *층 (곡반정동)","16670","e편한개세상","20220428180939","I","2022-07-02 17:34:28.0","","202574.434579058","415269.858100146","동물운송업","동물운송업","000","0",
"1663","동물운송업","02_03_12_P","3740000","374000005020200070","20201116","","03","폐업","0002","폐업","20211130","","","","031-206-7070","0","","경기도 수원시 영통구 신동 ***","경기도 수원시 영통구 권선로***번길 * (신동)","16683","에코독","20220428180940","I","2022-07-02 17:34:28.0","","204012.412968371","416263.233445216","동물운송업","동물운송업","000","0",
"1664","동물운송업","02_03_12_P","3740000","374000005020200075","20201130","","03","폐업","0002","폐업","20210311","","","","","0","","경기도 수원시 영통구 매탄동 ****-**","경기도 수원시 영통구 매탄로**번길 **-* (매탄동)","16546","냥멍펀치","20220428180940","I","2022-07-02 17:34:28.0","","203475.93765625","417044.741293343","동물운송업","동물운송업","000","0",
"1665","동물운송업","02_03_12_P","3740000","374000005020200076","20201204","","03","폐업","0002","폐업","20221221","","","","010-9440-9719","0","","경기도 수원시 권선구 당수동 218-2 삼정아파트 202동 1704호","경기도 수원시 권선구 당진로14번길 46, 202동 17층 4호 (당수동, 삼정아파트)","16374","칠보 펫택시","20221223094628","U","2022-12-25 02:40:00.0","","194883.117062114","420851.568350357","동물운송업","동물운송업","000","0",
"1666","동물운송업","02_03_12_P","3740000","374000005020210006","20210106","","03","폐업","0002","폐업","20221121","","","","010-9407-0978","0","","경기도 수원시 팔달구 우만동 29 주공아파트","경기도 수원시 팔달구 중부대로223번길 92, 205동 101호 (우만동, 주공아파트)","16496","김소연 펫택시","20221226133049","U","2022-12-28 02:40:00.0","","203548.130716584","419847.840420902","동물운송업","동물운송업","000","0",
"1667","동물운송업","02_03_12_P","3740000","374000005020210009","20210120","","03","폐업","0002","폐업","20220701","","","","","0","","경기도 수원시 권선구 호매실동 **** 능실마을**단지 ****동 ***호","경기도 수원시 권선구 호매실로 ***, ****동 ***호 (호매실동, 능실마을**단지)","16627","반려동물 이동서비스","20220705155728","U","2022-07-07 02:40:00.0","","196350.519621492","416910.649385161","동물운송업","동물운송업","000","0",
"1668","동물운송업","02_03_12_P","3740000","374000005020210021","20210323","","03","폐업","0002","폐업","20210804","","","","","0","","경기도 수원시 영통구 영통동 ***-* 벽적골롯데아파트 ***동 ****호","경기도 수원시 영통구 덕영대로****번길 **, ***동 ****호 (영통동, 벽적골롯데아파트)","16700","샤인피플","20220428180941","I","2022-07-02 17:34:28.0","","205462.047360966","416148.486272828","동물운송업","동물운송업","000","0",
"1669","동물운송업","02_03_12_P","3740000","374000005020210027","20210412","","03","폐업","0002","폐업","20210621","","","","","0","","경기도 수원시 권선구 세류동 ***-** 세원쉐르빌 ***호","경기도 수원시 권선구 덕영대로****번길 **, ***호 (세류동, 세원쉐르빌)","16656","멍이요","20220428180942","I","2022-07-02 17:34:28.0","","201044.959255682","416579.756870388","동물운송업","동물운송업","000","0",
"1670","동물운송업","02_03_12_P","3940000","394000005020180053","20180523","","03","폐업","0002","폐업","20210930","","","","","0","","경기도 고양시 일산동구 장항동 *** 라페스타E","경기도 고양시 일산동구 무궁화로 **-**, 라페스타E ***호 (장항동)","10401","착한퍼피","20220428180901","I","2022-07-02 17:34:28.0","","179444.375045271","462243.31266478","동물운송업","동물운송업","000","0",
"1671","동물운송업","02_03_12_P","3940000","394000005020180155","20181005","","03","폐업","0002","폐업","","","","","031-906-3242","0","","경기도 고양시 일산동구 풍동 ****-*","경기도 고양시 일산동구 숲속마을*로**번길 ** (풍동)","10308","애견시대","20220428180904","I","2022-07-02 17:34:28.0","","182298.209289532","462613.330744687","동물운송업","동물운송업","000","0",
"1672","동물운송업","02_03_12_P","3940000","394000005020180163","20181016","","03","폐업","0002","폐업","20201224","","","","","0","","경기도 고양시 덕양구 고양동 *** 삼라마이다스프라자","경기도 고양시 덕양구 혜음로 *, 삼라마이다스프라자 ***, ***호 (고양동)","10275","캣파라다이스","20220428180904","I","2022-07-02 17:34:28.0","","191272.237926127","466525.081543565","동물운송업","동물운송업","000","0",
"1673","동물운송업","02_03_12_P","4010000","401000005020180016","20180611","","03","폐업","0002","폐업","20190630","","","","","0","","경기도 시흥시 대야동 *-**","경기도 시흥시 하우로***번길 ** (대야동)","14900","펫붕붕","20220428180912","I","2022-07-02 17:34:28.0","","180731.601185374","440516.74646124","동물운송업","동물운송업","000","0",
"1674","동물운송업","02_03_12_P","4010000","401000005020190030","20191001","","03","폐업","0002","폐업","20210121","","","","","0","","경기도 시흥시 정왕동 **** 시화유천아파트","경기도 시흥시 중심상가로 ***, ***동 ***호 (정왕동, 시화유천아파트)","15062","라라펫택시","20220428180916","I","2022-07-02 17:34:28.0","","177873.296300003","426069.668670926","동물운송업","동물운송업","000","0",
"1675","동물운송업","02_03_12_P","4010000","401000005020190034","20191118","","03","폐업","0002","폐업","20220223","","","","","0","","경기도 시흥시 능곡동 *** 시흥능곡 신안인스빌아파트","경기도 시흥시 승지로 *, ****동 ****호 (능곡동, 시흥능곡 신안인스빌아파트)","14995","다타펫","20220428180916","I","2022-07-02 17:34:28.0","","183071.72410387","429217.967929419","동물운송업","동물운송업","000","0",
"1676","동물운송업","02_03_12_P","4010000","401000005020200002","20200110","","03","폐업","0002","폐업","20220118","","","","","0","","경기도 시흥시 신천동 ***-* 우남한신아파트 ***동 ****호","경기도 시흥시 시흥대로****번길 **, ***동 ****호 (신천동, 우남한신아파트)","14951","김인철 펫택시","20220428180916","I","2022-07-02 17:34:28.0","","181184.92614796","436664.048182574","동물운송업","동물운송업","000","0",
"1677","동물운송업","02_03_12_P","4030000","403000005020180004","20180827","","03","폐업","0002","폐업","20200902","","","","","0","","경기도 의왕시 내손동 *** 포일자이아파트","경기도 의왕시 내손로 **, ***동 ***호 (내손동, 포일자이아파트)","16034","코코넨네","20220428180919","I","2022-07-02 17:34:28.0","","197682.957732413","431414.64541416","동물운송업","동물운송업","000","0",
"1678","동물운송업","02_03_12_P","4030000","403000005020180020","20180919","","03","폐업","0002","폐업","20201004","","","","","0","","경기도 의왕시 왕곡동 *** 원효아파트","경기도 의왕시 위인로 *, ***동 ***호 (왕곡동, 원효아파트)","16068","견사랑","20220428180920","I","2022-07-02 17:34:28.0","","197906.096906229","426985.038347784","동물운송업","동물운송업","000","0",
"1679","동물운송업","02_03_12_P","4030000","403000005020200004","20200518","","03","폐업","0002","폐업","20201220","","","","","0","","경기도 의왕시 학의동 ***-** 의왕백운 골드클래스 아파트","경기도 의왕시 바라산로 **, ***동 *층 ***호 (학의동, 의왕백운 골드클래스 아파트)","16016","펫츠런","20220428180921","I","2022-07-02 17:34:28.0","","201251.874821905","430195.755926069","동물운송업","동물운송업","000","0",
"1680","동물운송업","02_03_12_P","4040000","404000005020190027","20191129","","03","폐업","0002","폐업","20221101","","","","","0","","경기도 하남시 망월동 ****-* 미사푸르지오시티 B동","경기도 하남시 미사강변중앙로***번길 **, 미사푸르지오시티 B동 ***호 (망월동)","12913","쓰담쓰담","20221101151732","U","2022-11-03 02:40:00.0","","216831.962422354","451422.013945196","동물운송업","동물운송업","000","0",
"1681","동물운송업","02_03_12_P","4040000","404000005020190030","20191226","","03","폐업","0002","폐업","20210315","","","","","0","","경기도 하남시 망월동 *** 미사강변도시**단지 ****동 ****호","경기도 하남시 미사강변북로 *** (망월동, 미사강변도시**단지)","12911","반려동물이동서비스","20220428180938","I","2022-07-02 17:34:28.0","","216948.25851677","452246.813808041","동물운송업","동물운송업","000","0",
"1682","동물운송업","02_03_12_P","4040000","404000005020200022","20201221","","03","폐업","0002","폐업","20220920","","","","031-793-0031","0","","경기도 하남시 덕풍동 ***-**","경기도 하남시 신장로 ***, *층 (덕풍동)","12971","나무애견유치원","20220920182214","U","2022-09-22 02:40:00.0","","217512.565933713","449011.414025842","동물운송업","동물운송업","000","0",
"1683","동물운송업","02_03_12_P","4040000","404000005020210027","20210825","","03","폐업","0002","폐업","20221018","","","","","0","","경기도 하남시 망월동 **** 하남미사 롯데캐슬 스타 ***호","경기도 하남시 미사강변중앙로 ***, 하남미사 롯데캐슬 스타 *층 ***호 (망월동)","12913","퍼피앤유","20221020101733","U","2022-10-22 02:40:00.0","","216761.941800542","451297.294003452","동물운송업","동물운송업","000","0",
"1684","동물운송업","02_03_12_P","4040000","404000005020220006","20220317","","03","폐업","0002","폐업","20221219","","","","010-8617-5171","0","","경기도 하남시 창우동 518 부영아파트 115동 1509호","경기도 하남시 대청로 119, 115동 1509호 (창우동, 부영아파트)","12944","pet패밀리","20221220085907","U","2022-12-22 02:40:00.0","","219844.373408712","448746.945495603","동물운송업","동물운송업","000","0",
"1685","동물운송업","02_03_12_P","3070000","307000005020190023","20190814","","03","폐업","0002","폐업","20221028","","","","","0","","서울특별시 성북구 동소문동*가 *** 한들주택","서울특별시 성북구 동소문로**길 **-**, ***호 (동소문동*가, 한들주택)","02832","장은정펫택시","20221028110551","U","2022-10-30 02:40:00.0","","200926.07781642","454518.667234127","동물운송업","동물운송업","000","0",
"1686","동물운송업","02_03_12_P","3070000","307000005020190030","20191011","","03","폐업","0002","폐업","20221223","","","","010-9171-3828","0","","서울특별시 성북구 안암동2가 81","서울특별시 성북구 고려대로11길 24 (안암동2가)","02850","행복하개키울고양","20221226112639","U","2022-12-28 02:40:00.0","","201860.984211451","453898.319249398","동물운송업","동물운송업","000","0",
"1687","동물운송업","02_03_12_P","3070000","307000005020190031","20191031","","03","폐업","0002","폐업","20200612","","","","","0","","서울특별시 성북구 정릉동 ***-** 토토그랑빌","서울특별시 성북구 아리랑로**다길 **-**, ***호 (정릉동, 토토그랑빌)","02821","실천가들","20220428181056","I","2022-07-02 17:34:28.0","","200657.750565822","455215.861154966","동물운송업","동물운송업","000","0",
