"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"5769","동물위탁관리업","02_03_10_P","3400000","340000004820190013","20190523","","03","폐업","0002","폐업","20191018","","","","051-721-1002","0","","부산광역시 기장군 기장읍 동부리 ***","부산광역시 기장군 기장읍 읍내로 **","46066","조이애견샵","20220428181035","I","2022-07-02 17:34:28.0","","401437.058218021","196200.195523846","동물위탁관리업","동물위탁관리업","000","0",
"5770","동물위탁관리업","02_03_10_P","3400000","340000004820190017","20190703","","03","폐업","0002","폐업","20200720","","","","051-721-9479","0","","부산광역시 기장군 기장읍 교리 ***-** *층","부산광역시 기장군 기장읍 차성로 ***, *층","46056","도도한 개냥이","20220428181035","I","2022-07-02 17:34:28.0","","401456.190378575","196978.821709768","동물위탁관리업","동물위탁관리업","000","0",
"5771","동물위탁관리업","02_03_10_P","3400000","340000004820210013","20211222","","03","폐업","0002","폐업","20220503","","","","","0","","부산광역시 기장군 정관읍 방곡리 ***-* ***호","부산광역시 기장군 정관읍 구연방곡로 **, *층 ***호","46019","유아독존(YouAreDogZone)","20220503174546","U","2022-07-02 17:34:28.0","","399032.660659308","205023.026001504","동물위탁관리업","동물위탁관리업","000","0",
"5772","동물위탁관리업","02_03_10_P","3510500","351050004820220010","20220422","","03","폐업","0002","폐업","20221207","","","","","0","","인천광역시 미추홀구 주안동 1486-14","인천광역시 미추홀구 인주대로434번길 8, 1층 (주안동)","22227","댕댕이 마을","20221207154707","U","2022-12-09 02:40:00.0","","172035.712666627","438756.754834959","동물위탁관리업","동물위탁관리업","000","0",
"5773","동물위탁관리업","02_03_10_P","3510500","351050004820220011","20220426","","03","폐업","0002","폐업","20220426","","","","","","","인천광역시 미추홀구 숭의동 ***-* 장안부페","인천광역시 미추홀구 경인로 **, 장안부페 *층 (숭의동)","22172","똥개이발소","20220428181116","I","2022-07-02 17:34:28.0","","168524.195292422","440130.990810863","동물위탁관리업","동물위탁관리업","000","0",
"5774","동물위탁관리업","02_03_10_P","3530000","353000004820200001","20200115","","03","폐업","0002","폐업","20211118","","","","","0","","인천광역시 남동구 구월동 ****-* *층 ***호","인천광역시 남동구 선수촌공원로**번길 *-**, *층 ***호 (구월동)","21582","멍크릿가든","20220428181130","I","2022-07-02 17:34:28.0","","174210.327060356","437789.809750001","동물위탁관리업","동물위탁관리업","000","0",
"5775","동물위탁관리업","02_03_10_P","3530000","353000004820200006","20200318","","03","폐업","0002","폐업","20211216","","","","032-815-0050","0","","인천광역시 남동구 구월동 ****-* *층","인천광역시 남동구 문화서로*번길 **, *층 (구월동)","21568","별이애견샵","20220428181130","I","2022-07-02 17:34:28.0","","173111.620005942","438112.900021852","동물위탁관리업","동물위탁관리업","000","0",
"5776","동물위탁관리업","02_03_10_P","3530000","353000004820200007","20200421","","03","폐업","0002","폐업","20210416","","","","","0","","인천광역시 남동구 만수동 **** 뉴서울아파트상가 *층 **호","인천광역시 남동구 담방로**번길 **, 뉴서울아파트상가 *층 **호 (만수동)","21596","케렌시아","20220428181130","I","2022-07-02 17:34:28.0","","176501.711905357","437651.418767895","동물위탁관리업","동물위탁관리업","000","0",
"5777","동물위탁관리업","02_03_10_P","3530000","353000004820200015","20200520","","03","폐업","0002","폐업","20210122","","","","","0","","인천광역시 남동구 만수동 ***-* *층","인천광역시 남동구 서판로**번길 *, *층 (만수동)","21519","뽀앤코애견미용실","20220428181130","I","2022-07-02 17:34:28.0","","175471.883955413","439974.918511225","동물위탁관리업","동물위탁관리업","000","0",
"5778","동물위탁관리업","02_03_10_P","3530000","353000004820210008","20210128","","03","폐업","0002","폐업","20221209","","","","010-4649-9145","0","","인천광역시 남동구 서창동 688 리치프라자 504호","인천광역시 남동구 서창남순환로215번길 36, 리치프라자 504호 (서창동)","21614","멍머니","20221209172623","U","2022-12-11 02:40:00.0","","177600.064327611","435984.11123182","동물위탁관리업","동물위탁관리업","000","0",
"5779","동물위탁관리업","02_03_10_P","3540000","354000004820180005","20180406","","03","폐업","0002","폐업","20211206","","","","","0","","인천광역시 부평구 일신동 ***-**","인천광역시 부평구 경인로****번길 **-**, *층 (일신동)","21419","릴리네 애견미용실","20220428181118","I","2022-07-02 17:34:28.0","","177176.537026824","442450.792098604","동물위탁관리업","동물위탁관리업","000","0",
"5780","동물위탁관리업","02_03_10_P","3540000","354000004820180019","20180523","","03","폐업","0002","폐업","20220826","","","","032-511-6836","0","","인천광역시 부평구 부평동 ***-**","인천광역시 부평구 부평대로 ***, 신일유스테이션 *층 ***호 (부평동)","21358","부평종합동물의료센터","20220826130912","U","2022-08-28 02:40:00.0","","175349.494057685","444655.632794312","동물위탁관리업","동물위탁관리업","000","0",
"5781","동물위탁관리업","02_03_10_P","3540000","354000004820180029","20180607","","03","폐업","0002","폐업","20191125","","","","","0","","인천광역시 부평구 산곡동 ***-*** 청아빌딩","인천광역시 부평구 원적로 ***, 청아빌딩 (산곡동)","21371","코코와 깜순이","20220428181119","I","2022-07-02 17:34:28.0","","173165.570323183","444749.365884821","동물위탁관리업","동물위탁관리업","000","0",
"5782","동물위탁관리업","02_03_10_P","3540000","354000004820180037","20180627","","03","폐업","0002","폐업","20210712","","","","032-517-7517","0","","인천광역시 부평구 청천동 *** 아이즈빌아울렛","인천광역시 부평구 마장로 ***, 아이즈빌아울렛 *층 (청천동)","21302","튼튼동물병원","20220428181120","I","2022-07-02 17:34:28.0","","173718.604764279","446665.064392477","동물위탁관리업","동물위탁관리업","000","0",
"5783","동물위탁관리업","02_03_10_P","3600000","360000004820180035","20180921","","03","폐업","0002","폐업","20200601","","","","062-681-5011","0","","광주광역시 서구 금호동 *** *층","광주광역시 서구 화개*로 **, *층 (금호동)","62012","데일리그라운드","20220428181013","I","2022-07-02 17:34:28.0","","186681.124303654","181220.866103422","동물위탁관리업","동물위탁관리업","000","0",
"5784","동물위탁관리업","02_03_10_P","3600000","360000004820180042","20181005","","03","폐업","0002","폐업","20190502","","","","062-652-8275","0","","광주광역시 서구 풍암동 **** *층","광주광역시 서구 풍암순환로***번길 **, *층 (풍암동)","62060","한결애견미용","20220428181013","I","2022-07-02 17:34:28.0","","189281.908948695","180985.791354867","동물위탁관리업","동물위탁관리업","000","0",
"5785","동물위탁관리업","02_03_10_P","3600000","360000004820180045","20181030","","03","폐업","0002","폐업","20200506","","","","062-973-8575","0","","광주광역시 서구 치평동 ****-*","광주광역시 서구 치평로 **, *층 (치평동)","61962","상무애견","20220428181014","I","2022-07-02 17:34:28.0","","186045.347097369","183383.367215686","동물위탁관리업","동물위탁관리업","000","0",
"5786","동물위탁관리업","02_03_10_P","3600000","360000004820190005","20190213","","03","폐업","0002","폐업","20200304","","","","062-376-7576","0","","광주광역시 서구 쌍촌동 ****-**","광주광역시 서구 상일로**번길 *, *층 (쌍촌동)","61966","붕가붕가샵","20220428181014","I","2022-07-02 17:34:28.0","","187464.393794149","184195.480361414","동물위탁관리업","동물위탁관리업","000","0",
"5787","동물위탁관리업","02_03_10_P","3600000","360000004820190011","20190424","","03","폐업","0002","폐업","20211108","","","","062-382-0342","0","","광주광역시 서구 화정동 ***-* *층","광주광역시 서구 염화로 **, *층 (화정동)","62042","이쁘개귀엽개","20220428181014","I","2022-07-02 17:34:28.0","","188560.07","182610.185","동물위탁관리업","동물위탁관리업","000","0",
"5788","동물위탁관리업","02_03_10_P","3600000","360000004820190012","20190502","","03","폐업","0002","폐업","20211222","","","","","0","","광주광역시 서구 쌍촌동 ****-* *층 ***동","광주광역시 서구 상일로**번길 *-*, ***동 *층 (쌍촌동)","61942","크리스타일","20220428181014","I","2022-07-02 17:34:28.0","","187552.076","184513.98","동물위탁관리업","동물위탁관리업","000","0",
"5789","동물위탁관리업","02_03_10_P","3600000","360000004820190030","20190625","","03","폐업","0002","폐업","20210728","","","","062-653-0908","0","","광주광역시 서구 풍암동 ****-* *층","광주광역시 서구 풍암순환로 ***, *층 (풍암동)","62060","품위있는강아지","20220428181015","I","2022-07-02 17:34:28.0","","189198.580646107","180943.119964001","동물위탁관리업","동물위탁관리업","000","0",
"5790","동물위탁관리업","02_03_10_P","3620000","362000004820210012","20210713","","03","폐업","0002","폐업","20211030","","","","","0","","광주광역시 북구 운암동 **-**","광주광역시 북구 북문대로 **, *층 (운암동)","61261","쁘띠앤독","20220428181028","I","2022-07-02 17:34:28.0","","189175.429178342","186154.204134656","동물위탁관리업","동물위탁관리업","000","0",
"5791","동물위탁관리업","02_03_10_P","3690000","369000004820190001","20190103","","03","폐업","0002","폐업","20201218","","","","","0","","울산광역시 중구 서동 ***-*","울산광역시 중구 종가로 ***, 혁신 센트럴시티 *층 ***호 (서동)","44547","뽀 DOG","20220428181110","I","2022-07-02 17:34:28.0","","411984.026512734","233734.162529662","동물위탁관리업","동물위탁관리업","000","0",
"5792","동물위탁관리업","02_03_10_P","3690000","369000004820190005","20190426","","03","폐업","0002","폐업","","","","","052-244-1553","0","","울산광역시 중구 태화동 ***-*","울산광역시 중구 태화로 *** (태화동)","44456","강아지를 사랑하는 집","20220428181110","I","2022-07-02 17:34:28.0","","408424.982049716","230418.481853785","동물위탁관리업","동물위탁관리업","000","0",
"5793","동물위탁관리업","02_03_10_P","3690000","369000004820190010","20190619","","03","폐업","0002","폐업","20220419","","","","","0","","울산광역시 중구 태화동 **-**","울산광역시 중구 태화로 *** (태화동)","44451","독구독구","20220428181110","I","2022-07-02 17:34:28.0","","408985.569257124","230758.326334175","동물위탁관리업","동물위탁관리업","000","0",
"5794","동물위탁관리업","02_03_10_P","3690000","369000004820190011","20190717","","03","폐업","0002","폐업","20220615","","","","","0","","울산광역시 중구 성남동 ***-**","울산광역시 중구 중앙길 **, *층 (성남동)","44529","강아지마을","20220615084828","U","2022-07-02 17:34:28.0","","410059.421260793","230809.724605895","동물위탁관리업","동물위탁관리업","000","0",
"5795","동물위탁관리업","02_03_10_P","3690000","369000004820200006","20200506","","03","폐업","0002","폐업","20220513","","","","","0","","울산광역시 중구 옥교동 **-**","울산광역시 중구 시계탑거리 ** (옥교동)","44531","CAT &amp; DOG","20220513165831","U","2022-07-02 17:34:28.0","","410473.713418029","230688.943068739","동물위탁관리업","동물위탁관리업","000","0",
"5796","동물위탁관리업","02_03_10_P","3690000","369000004820200016","20200730","","03","폐업","0002","폐업","20220519","","","","","0","","울산광역시 중구 성안동 ***-*","울산광역시 중구 백양로 ** (성안동)","44426","도그파우 애견카페","20220519161914","U","2022-07-02 17:34:28.0","","409424.894459703","232961.18263583","동물위탁관리업","동물위탁관리업","000","0",
"5797","동물위탁관리업","02_03_10_P","3740000","374000004820180217","20181204","","03","폐업","0002","폐업","20190717","","","","","0","","경기도 수원시 권선구 곡반정동 ***-*","경기도 수원시 권선구 곡선로 **, *층 (곡반정동)","16671","해피주","20220428180928","I","2022-07-02 17:34:28.0","","202653.477742553","415155.393979759","동물위탁관리업","동물위탁관리업","000","0",
"5798","동물위탁관리업","02_03_10_P","3740000","374000004820180222","20181206","","03","폐업","0002","폐업","20221216","","","","031-232-3500","0","","경기도 수원시 팔달구 인계동 950-6","경기도 수원시 팔달구 경수대로 486, 1,2,3층 (인계동)","16487","타임즈 동물의료센터","20221216180805","U","2022-12-18 02:40:00.0","","202420.11081095","418593.781658923","동물위탁관리업","동물위탁관리업","000","0",
"5799","동물위탁관리업","02_03_10_P","3740000","374000004820180228","20181207","","03","폐업","0002","폐업","20220516","","","","031-239-0208","0","","경기도 수원시 권선구 권선동 **** 권선자이 이편한세상","경기도 수원시 권선구 권광로 **, 상가B동 *층 *호 (권선동, 권선자이 이편한세상)","16582","다올동물병원","20220516163618","U","2022-07-02 17:34:28.0","","202272.314465399","416779.037573728","동물위탁관리업","동물위탁관리업","000","0",
"5800","동물위탁관리업","02_03_10_P","3740000","374000004820180239","20181226","","03","폐업","0002","폐업","20201030","","","","","0","","경기도 수원시 권선구 금곡동 ****-* 해피라움","경기도 수원시 권선구 금곡로 ***, 해피라움 *층 **호 (금곡동)","16391","캣페(catfe)","20220428180929","I","2022-07-02 17:34:28.0","","195757.702462627","419153.589242908","동물위탁관리업","동물위탁관리업","000","0",
"5801","동물위탁관리업","02_03_10_P","3740000","374000004820190016","20190306","","03","폐업","0002","폐업","20190827","","","","070-7716-6512","0","","경기도 수원시 팔달구 인계동 ****-* 한화 꿈에그린 파크","경기도 수원시 팔달구 효원로***번길 **, ***호 (인계동, 한화 꿈에그린 파크)","16491","굿보이","20220428180930","I","2022-07-02 17:34:28.0","","202990.651726252","417590.121856118","동물위탁관리업","동물위탁관리업","000","0",
"5802","동물위탁관리업","02_03_10_P","3740000","374000004820190027","20190405","","03","폐업","0002","폐업","20221028","","","","031-267-3618","0","","경기도 수원시 팔달구 인계동 ****-*","경기도 수원시 팔달구 권광로***번길 ***, *층 (인계동)","16490","뭉개뭉개","20221028154055","U","2022-10-30 02:40:00.0","","202307.311645504","418065.056156032","동물위탁관리업","동물위탁관리업","000","0",
"5803","동물위탁관리업","02_03_10_P","3740000","374000004820190038","20190508","","03","폐업","0002","폐업","20210629","","","","070-4110-6789","0","","경기도 수원시 영통구 이의동 ****-**","경기도 수원시 영통구 센트럴파크로***번길 ***, 지하*층 (이의동)","16506","브래댄트릿츠 댕댕이라운지","20220428180931","I","2022-07-02 17:34:28.0","","204885.145352705","421342.694302602","동물위탁관리업","동물위탁관리업","L00","0",
"5804","동물위탁관리업","02_03_10_P","3780000","378000004820180007","20180409","","03","폐업","0002","폐업","20200302","","","","031-755-2854","0","","경기도 성남시 중원구 하대원동 ***-*","경기도 성남시 중원구 둔촌대로 *** (하대원동)","13391","웃는강아지","20220428180905","I","2022-07-02 17:34:28.0","","213849.410835519","436705.55539112","동물위탁관리업","동물위탁관리업","000","0",
"5805","동물위탁관리업","02_03_10_P","3780000","378000004820180008","20180409","","03","폐업","0002","폐업","20191111","","","","031-626-9975","0","","경기도 성남시 분당구 판교동 ***-** ***호","경기도 성남시 분당구 서판교로**번길 *-*, ***호 (판교동)","13479","펫살롱모우","20220428180905","I","2022-07-02 17:34:28.0","","208644.363252854","432131.407660665","동물위탁관리업","동물위탁관리업","000","0",
"5806","동물위탁관리업","02_03_10_P","3780000","378000004820180014","20180411","","03","폐업","0002","폐업","20201223","","","","031-715-0288","0","","경기도 성남시 분당구 정자동 **-* 폴라리스빌딩* ***호","경기도 성남시 분당구 성남대로 ***, 폴라리스빌딩* ***호 (정자동)","13555","캐나다펫","20220428180905","I","2022-07-02 17:34:28.0","","209451.127489042","429870.4500226","동물위탁관리업","동물위탁관리업","000","0",
"5807","동물위탁관리업","02_03_10_P","3780000","378000004820180030","20180423","","03","폐업","0002","폐업","20211102","","","","031-713-5004","0","","경기도 성남시 분당구 금곡동 *** 씨티밸리 ***호","경기도 성남시 분당구 성남대로***번길 **, 씨티밸리 ***호 (금곡동)","13615","엔젤동물병원","20220428180909","I","2022-07-02 17:34:28.0","","209393.18973383","427682.385334697","동물위탁관리업","동물위탁관리업","000","0",
"5808","동물위탁관리업","02_03_10_P","3780000","378000004820180032","20180423","","03","폐업","0002","폐업","20220120","","","","031-713-4552","0","","경기도 성남시 분당구 정자동 ***-* 리더스프라자 ***호","경기도 성남시 분당구 불곡로 *, 리더스프라자 ***호 (정자동)","13604","그루밍Soo","20220428180910","I","2022-07-02 17:34:28.0","","210821.835896495","428601.909355725","동물위탁관리업","동물위탁관리업","000","0",
"5809","동물위탁관리업","02_03_10_P","3780000","378000004820180039","20180501","","03","폐업","0002","폐업","20220712","","","","070-4132-4005","0","","경기도 성남시 수정구 신흥동 **** *층","경기도 성남시 수정구 시민로***번길 **, *층 (신흥동)","13353","짖어야개다","20220712133053","U","2022-07-14 02:40:00.0","","212752.025499396","437670.532747787","동물위탁관리업","동물위탁관리업","000","0",
"5810","동물위탁관리업","02_03_10_P","3900000","390000004820180020","20180921","","03","폐업","0002","폐업","20210126","","","","02-6080-9424","0","","경기도 광명시 광명동 ***-***","경기도 광명시 광명로***번길 * (광명동)","14267","윙크펫","20220428180900","I","2022-07-02 17:34:28.0","","187063.910555689","441754.405639231","동물위탁관리업","동물위탁관리업","000","0",
"5811","동물위탁관리업","02_03_10_P","3900000","390000004820180025","20181004","","03","폐업","0002","폐업","20210802","","","","02-2088-7522","0","","경기도 광명시 소하동 ****","경기도 광명시 금하로 ***, ***호 (소하동)","14316","애견용품 미용 우리들","20220428180900","I","2022-07-02 17:34:28.0","","189670.336967112","438486.028934475","동물위탁관리업","동물위탁관리업","000","0",
"5812","동물위탁관리업","02_03_10_P","3900000","390000004820180032","20181213","","03","폐업","0002","폐업","20221226","","","","02-898-9378","0","","경기도 광명시 일직동 521-3 101호","경기도 광명시 양달로10번길 3-11, 101호 (일직동)","14351","꼬리별 강아지 미용실","20221226154319","U","2022-12-28 02:40:00.0","","189418.348121859","434655.370403277","동물위탁관리업","동물위탁관리업","000","0",
"5813","동물위탁관리업","02_03_10_P","3900000","390000004820180033","20181213","","03","폐업","0002","폐업","20220112","","","","02-899-3543","0","","경기도 광명시 하안동 ***-* 하안주공*단지종합상가","경기도 광명시 안현로 **, 하안주공*단지종합상가 ***-*호 (하안동)","14248","루이펫샵","20220428180900","I","2022-07-02 17:34:28.0","","188854.308262658","440186.55278209","동물위탁관리업","동물위탁관리업","000","0",
"5814","동물위탁관리업","02_03_10_P","3900000","390000004820210007","20210621","","03","폐업","0002","폐업","20220321","","","","070-8887-4651","0","","경기도 광명시 광명동 ***-*","경기도 광명시 광화로 **, ***호 (광명동)","14293","JIN&amp;DOG(진앤독)","20220428180901","I","2022-07-02 17:34:28.0","","186400.818617498","441338.002106564","동물위탁관리업","동물위탁관리업","000","0",
"5815","동물위탁관리업","02_03_10_P","3910000","391000004820180066","20180914","","03","폐업","0002","폐업","20191031","","","","","0","","경기도 평택시 용이동 ***-*","경기도 평택시 현신로 ***, *층 (용이동)","17866","멍멍 하우스","20220428180853","I","2022-07-02 17:34:28.0","","212877.188","388775.833","동물위탁관리업","동물위탁관리업","000","0",
"5816","동물위탁관리업","02_03_10_P","3910000","391000004820180069","20180918","","03","폐업","0002","폐업","20190426","","","","","0","","경기도 평택시 독곡동 ***","경기도 평택시 오리곡길 **, *층 (독곡동)","17719","Mr.Bong 미스터 봉","20220428180853","I","2022-07-02 17:34:28.0","","206359.253624267","398193.656557687","동물위탁관리업","동물위탁관리업","000","0",
"5817","동물위탁관리업","02_03_10_P","3910000","391000004820180075","20180919","","03","폐업","0002","폐업","20220718","","","","","0","","경기도 평택시 비전동 ****-* 골든플라자* ***호","경기도 평택시 비전*로 ***, 골든플라자* ***호 (비전동)","17852","스누피 애견","20220720112851","U","2022-07-22 02:40:00.0","","209335.579171842","388956.030514243","동물위탁관리업","동물위탁관리업","000","0",
"5818","동물위탁관리업","02_03_10_P","3910000","391000004820180079","20180921","","03","폐업","0002","폐업","20201106","","","","","0","","경기도 평택시 신장동 ***-*","경기도 평택시 탄현로 ***, *층 (신장동)","17761","해피 애견","20220428180853","I","2022-07-02 17:34:28.0","","204859.601565335","397350.506455189","동물위탁관리업","동물위탁관리업","000","0",
"5819","동물위탁관리업","02_03_10_P","3910000","391000004820180095","20181004","","03","폐업","0002","폐업","20190311","","","","","0","","경기도 평택시 비전동 ***-*","경기도 평택시 평남로 ***-* (비전동)","17900","김기혁 동물용품 백화점","20220428180854","I","2022-07-02 17:34:28.0","","209500.284225936","387824.660415529","동물위탁관리업","동물위탁관리업","000","0",
"5820","동물위탁관리업","02_03_10_P","3910000","391000004820180104","20181005","","03","폐업","0002","폐업","20200224","","","","","0","","경기도 평택시 비전동 ***","경기도 평택시 동부공원로 **-* (비전동)","17873","러블리 멍","20220428180854","I","2022-07-02 17:34:28.0","","210349.557946521","387931.773774759","동물위탁관리업","동물위탁관리업","000","0",
"5821","동물위탁관리업","02_03_10_P","3910000","391000004820180109","20181008","","03","폐업","0002","폐업","20190515","","","","","0","","경기도 평택시 용이동 ***-*","경기도 평택시 현촌*로 **, *층 (용이동)","17869","러블리 펫","20220428180854","I","2022-07-02 17:34:28.0","","211798.721549115","388525.579135207","동물위탁관리업","동물위탁관리업","000","0",
"5822","동물위탁관리업","02_03_10_P","3910000","391000004820180114","20181010","","03","폐업","0002","폐업","20190402","","","","070-4157-9563","0","","경기도 평택시 서정동 ****-*","경기도 평택시 서정로 *** (서정동)","17733","탑도그","20220428180854","I","2022-07-02 17:34:28.0","","205791.363903162","395932.136558831","동물위탁관리업","동물위탁관리업","000","0",
"5823","동물위탁관리업","02_03_10_P","3930000","393000004820180097","20181004","","03","폐업","0002","폐업","20200120","","","","414-0310","0","","경기도 안산시 단원구 고잔동 ***","경기도 안산시 단원구 광덕*로 **,  B**호호 (고잔동)","15459","레츠개릿","20220428180922","I","2022-07-02 17:34:28.0","","184161.633180435","423471.642442828","동물위탁관리업","동물위탁관리업","000","0",
"5824","동물위탁관리업","02_03_10_P","3930000","393000004820190008","20190122","","03","폐업","0002","폐업","20200217","","","","","0","","경기도 안산시 상록구 본오동 ***","경기도 안산시 상록구 본오로 **, ***호 (본오동)","15561","멍냥쁘띠끄","20220428180923","I","2022-07-02 17:34:28.0","","188102.848964283","421084.735462278","동물위탁관리업","동물위탁관리업","000","0",
"5825","동물위탁관리업","02_03_10_P","3930000","393000004820190009","20190123","","03","폐업","0002","폐업","20190809","","","","401-1666","0","","경기도 안산시 단원구 선부동 **** 벽산블루밍아파트","경기도 안산시 단원구 선부광장북로 **, ***호 (선부동, 벽산블루밍아파트)","15237","LOVE DOG PET SALON","20220428180923","I","2022-07-02 17:34:28.0","","183202.597785916","426210.437749152","동물위탁관리업","동물위탁관리업","F00","0",
"5826","동물위탁관리업","02_03_10_P","3930000","393000004820190016","20190415","","03","폐업","0002","폐업","20211209","","","","403-1268","0","","경기도 안산시 단원구 선부동 ****-** 동진프라자","경기도 안산시 단원구 선부로 ***, 동진프라자 (선부동)","15217","애견마을","20220428180923","I","2022-07-02 17:34:28.0","","183723.11","426659.055","동물위탁관리업","동물위탁관리업","000","0",
"5827","동물위탁관리업","02_03_10_P","3930000","393000004820190024","20190715","","03","폐업","0002","폐업","20220830","","","","01040935358","0","","경기도 안산시 단원구 고잔동 535-2 코스모프라자","경기도 안산시 단원구 고잔2길 45, 코스모프라자 4층 (고잔동)","15360","댕블리","20221207195017","U","2022-12-09 02:40:00.0","","185403.460476815","424004.760892409","동물위탁관리업","동물위탁관리업","000","0",
"5828","동물위탁관리업","02_03_10_P","3930000","393000004820190031","20190909","","03","폐업","0002","폐업","20200420","","","","","0","","경기도 안산시 상록구 이동 ***-*","경기도 안산시 상록구 이동공원로 **, *층 (이동)","15489","플러피멍","20220428180924","I","2022-07-02 17:34:28.0","","186576.462869422","423109.190222184","동물위탁관리업","동물위탁관리업","000","0",
"5829","동물위탁관리업","02_03_10_P","3990000","399000004820180011","20180509","","03","폐업","0002","폐업","20200107","","","","","0","","경기도 남양주시 별내동 ***-* ***호","경기도 남양주시 별내*로 ***, 별내프라자 ***호 (별내동)","12097","밀크 펫 하우스","20220428180911","I","2022-07-02 17:34:28.0","","210252.240187337","462763.641286809","동물위탁관리업","동물위탁관리업","000","0",
"5830","동물위탁관리업","02_03_10_P","4490000","565000004820180021","20180420","","03","폐업","0002","폐업","20191120","","","","","0","","충청남도 천안시 동남구 문화동 **-*","충청남도 천안시 동남구 버들로 ** (문화동)","31128","도그미","20220428181216","I","2022-07-02 17:34:28.0","","213362.547615685","367457.074360361","동물위탁관리업","동물위탁관리업","000","0",
"5831","동물위탁관리업","02_03_10_P","4490000","565000004820180032","20180426","","03","폐업","0002","폐업","20190522","","","","","0","","충청남도 천안시 동남구 신부동 ***-*","충청남도 천안시 동남구 먹거리**길 **, *층 (신부동)","31123","도니독(DonlDog)","20220428181217","I","2022-07-02 17:34:28.0","","213670.098016497","368529.226015957","동물위탁관리업","동물위탁관리업","000","0",
"5832","동물위탁관리업","02_03_10_P","4490000","565000004820180051","20180720","","03","폐업","0002","폐업","20200527","","","","","0","","충청남도 천안시 동남구 삼룡동 ***","충청남도 천안시 동남구 청수**길 *-***, ***호 (삼룡동)","31197","폼둥이네(Pomdung-ine)","20220428181218","I","2022-07-02 17:34:28.0","","214628.905431953","364554.8590299","동물위탁관리업","동물위탁관리업","000","0",
"5833","동물위탁관리업","02_03_10_P","4490000","565000004820180060","20180919","","03","폐업","0002","폐업","20210511","","","","041-592-5005","0","","충청남도 천안시 동남구 신방동 ***-*","충청남도 천안시 동남구 서부대로 ***-*, *층 (신방동)","31209","사람과동물","20220428181219","I","2022-07-02 17:34:28.0","","211300.272669135","363967.990627927","동물위탁관리업","동물위탁관리업","000","0",
"5834","동물위탁관리업","02_03_10_P","3070000","307000004820190003","20190212","","03","폐업","0002","폐업","20201021","","","","02-942-2141","0","","서울특별시 성북구 길음동 ****","서울특별시 성북구 삼양로 **, *층 (길음동)","02724","고(Go)독(Dog)","20220428181056","I","2022-07-02 17:34:28.0","","201943.271198685","456313.303151189","동물위탁관리업","동물위탁관리업","000","0",
"5835","동물위탁관리업","02_03_10_P","3070000","307000004820190007","20190327","","03","폐업","0002","폐업","20200826","","","","","0","","서울특별시 성북구 동선동*가 ***-* 코아루센타시아 ***호","서울특별시 성북구 동소문로**나길 **, 코아루센타시아 *층 ***호 (동선동*가)","02845","비쿠리박스","20220428181056","I","2022-07-02 17:34:28.0","","201623.097214797","454526.361323164","동물위탁관리업","동물위탁관리업","000","0",
"5836","동물위탁관리업","02_03_10_P","3070000","307000004820200007","20200518","","03","폐업","0002","폐업","20220224","","","","02-927-2256","0","","서울특별시 성북구 동선동*가 ***-** *층","서울특별시 성북구 동소문로**길 *, *층층 (동선동*가)","02845","블랑프리미엄펫","20220428181056","I","2022-07-02 17:34:28.0","","201578.324100906","454551.964703358","동물위탁관리업","동물위탁관리업","000","0",
"5837","동물위탁관리업","02_03_10_P","3070000","307000004820200012","20201029","","03","폐업","0002","폐업","20211008","","","","02-942-2141","0","","서울특별시 성북구 길음동 ****","서울특별시 성북구 삼양로 **, *층 (길음동)","02724","VOVOPET","20220428181056","I","2022-07-02 17:34:28.0","","201943.271198685","456313.303151189","동물위탁관리업","동물위탁관리업","000","0",
"5838","동물위탁관리업","02_03_10_P","3090000","309000004820190026","20191219","","03","폐업","0002","폐업","","","","","","0","","서울특별시 도봉구 도봉동 ***-**","서울특별시 도봉구 도봉로 ***, ***호 (도봉동)","01309","에스(S)펫","20220428181050","I","2022-07-02 17:34:28.0","","203798.580602863","463442.465123012","동물위탁관리업","동물위탁관리업","000","0",
"5839","동물위탁관리업","02_03_10_P","3090000","309000004820200014","20201224","","03","폐업","0002","폐업","20221123","","","","","0","","서울특별시 도봉구 창동 *** 동아청솔아파트","서울특별시 도봉구 노해로**길 **, 동아청솔아파트 *층 *호 (창동)","01411","푹쉬개 애견샵","20221123135926","U","2022-11-25 02:40:00.0","","204192.915094501","461653.03000502","동물위탁관리업","동물위탁관리업","000","0",
"5840","동물위탁관리업","02_03_10_P","3110000","311000004820180011","20180531","","03","폐업","0002","폐업","20191121","","","","02-6032-2588","0","","서울특별시 은평구 응암동 ***-** *층","서울특별시 은평구 응암로**길 **, *층 (응암동)","03466","멍멍냐옹","20220428181103","I","2022-07-02 17:34:28.0","","193011.026498811","454575.919199341","동물위탁관리업","동물위탁관리업","000","0",
